LDA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
10,0.038461538461538464,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.038461538461538464,0.05,0.011538461538461539,0.05384615384615385,0.0038461538461538464,0.0038461538461538464,0.007692307692307693,0.007692307692307693,0.0,0.0038461538461538464,0.0038461538461538464,0.007692307692307693,0.0038461538461538464,0.015384615384615385,0.019230769230769232,0.011538461538461539,0.023076923076923078,0.007692307692307693,0.07307692307692308,0.0038461538461538464,0.007692307692307693,0.019230769230769232,0.011538461538461539,0.0038461538461538464,0.1076923076923077,0.0,0.04230769230769231,0.0038461538461538464,0.0,0.0038461538461538464,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0038461538461538464,0.0038461538461538464,0.019230769230769232,0.0038461538461538464,0.019230769230769232,0.0038461538461538464,0.007692307692307693,0.0038461538461538464,0.0038461538461538464,0.0,0.015384615384615385,0.011538461538461539,0.046153846153846156,0.019230769230769232,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0038461538461538464,0.023076923076923078,0.0,0.011538461538461539,0.007692307692307693,0.0038461538461538464,0.007692307692307693,0.0,0.011538461538461539,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.019230769230769232,0.011538461538461539,0.011538461538461539,0.0038461538461538464,0.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0038461538461538464,0.007692307692307693,0.0038461538461538464,0.0038461538461538464,0.0,0.007692307692307693,0.0,0.011538461538461539,0.0038461538461538464,0.011538461538461539
11,0.05058365758754864,0.06614785992217899,0.0038910505836575876,0.054474708171206226,0.03501945525291829,0.06614785992217899,0.07003891050583658,0.0311284046692607,0.0,0.027237354085603113,0.007782101167315175,0.054474708171206226,0.0038910505836575876,0.011673151750972763,0.007782101167315175,0.0,0.01556420233463035,0.042801556420233464,0.0038910505836575876,0.007782101167315175,0.007782101167315175,0.019455252918287938,0.019455252918287938,0.054474708171206226,0.0,0.007782101167315175,0.023346303501945526,0.0,0.0038910505836575876,0.0,0.027237354085603113,0.011673151750972763,0.0,0.0,0.007782101167315175,0.0,0.01556420233463035,0.01556420233463035,0.007782101167315175,0.007782101167315175,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.011673151750972763,0.0,0.007782101167315175,0.007782101167315175,0.0,0.01556420233463035,0.0038910505836575876,0.0,0.019455252918287938,0.011673151750972763,0.0,0.0038910505836575876,0.007782101167315175,0.011673151750972763,0.0,0.0,0.0,0.0038910505836575876,0.023346303501945526,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.007782101167315175,0.007782101167315175,0.0,0.0038910505836575876,0.0038910505836575876,0.0,0.007782101167315175,0.0,0.0038910505836575876,0.011673151750972763,0.0,0.0038910505836575876,0.0,0.007782101167315175,0.0,0.0,0.0,0.0,0.0038910505836575876,0.007782101167315175,0.0038910505836575876,0.0
12,0.08018867924528301,0.03773584905660377,0.009433962264150943,0.0047169811320754715,0.0330188679245283,0.04245283018867924,0.04245283018867924,0.02358490566037736,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.0,0.018867924528301886,0.009433962264150943,0.014150943396226415,0.0047169811320754715,0.018867924528301886,0.04245283018867924,0.0047169811320754715,0.009433962264150943,0.009433962264150943,0.0047169811320754715,0.0,0.07075471698113207,0.0,0.014150943396226415,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.0,0.0047169811320754715,0.25,0.0,0.009433962264150943,0.0047169811320754715,0.0,0.0,0.009433962264150943,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.009433962264150943,0.0047169811320754715,0.009433962264150943,0.018867924528301886,0.0,0.009433962264150943,0.009433962264150943,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.014150943396226415,0.0,0.0,0.0,0.0047169811320754715,0.0047169811320754715,0.02358490566037736,0.0047169811320754715,0.0,0.0047169811320754715,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0047169811320754715,0.014150943396226415,0.0047169811320754715,0.0,0.0047169811320754715,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0
13,0.0033112582781456954,0.009933774834437087,0.029801324503311258,0.016556291390728478,0.009933774834437087,0.0033112582781456954,0.006622516556291391,0.023178807947019868,0.006622516556291391,0.0033112582781456954,0.0,0.08278145695364239,0.0033112582781456954,0.0033112582781456954,0.0033112582781456954,0.0,0.0033112582781456954,0.11589403973509933,0.0,0.006622516556291391,0.0033112582781456954,0.009933774834437087,0.006622516556291391,0.023178807947019868,0.0,0.0,0.13245033112582782,0.0,0.0,0.0,0.03642384105960265,0.1456953642384106,0.0,0.0,0.0,0.0,0.016556291390728478,0.0033112582781456954,0.006622516556291391,0.0033112582781456954,0.0,0.0033112582781456954,0.009933774834437087,0.0,0.0,0.0,0.0,0.16556291390728478,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0033112582781456954,0.0,0.023178807947019868,0.0,0.0,0.0033112582781456954,0.0033112582781456954,0.019867549668874173,0.0033112582781456954,0.0033112582781456954,0.0,0.006622516556291391,0.0033112582781456954,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0033112582781456954,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.06097560975609756,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.17073170731707318,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.0,0.012195121951219513,0.012195121951219513,0.0,0.012195121951219513,0.0,0.036585365853658534,0.0,0.024390243902439025,0.04878048780487805,0.0,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.06097560975609756,0.012195121951219513,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.04231311706629055,0.01692524682651622,0.021156558533145273,0.06770098730606489,0.047954866008462625,0.029619181946403384,0.022566995768688293,0.012693935119887164,0.004231311706629055,0.007052186177715092,0.028208744710860368,0.009873060648801129,0.0380818053596615,0.023977433004231313,0.011283497884344146,0.004231311706629055,0.02538787023977433,0.023977433004231313,0.021156558533145273,0.005641748942172073,0.045133991537376586,0.0028208744710860366,0.03244005641748942,0.005641748942172073,0.0028208744710860366,0.031029619181946404,0.0028208744710860366,0.007052186177715092,0.015514809590973202,0.0,0.007052186177715092,0.0014104372355430183,0.0,0.00846262341325811,0.02538787023977433,0.0,0.0014104372355430183,0.011283497884344146,0.009873060648801129,0.029619181946403384,0.014104372355430184,0.01692524682651622,0.0028208744710860366,0.039492242595204514,0.014104372355430184,0.007052186177715092,0.0028208744710860366,0.005641748942172073,0.0028208744710860366,0.0,0.009873060648801129,0.00846262341325811,0.023977433004231313,0.0,0.01692524682651622,0.0028208744710860366,0.0014104372355430183,0.004231311706629055,0.004231311706629055,0.011283497884344146,0.0,0.0028208744710860366,0.0,0.005641748942172073,0.011283497884344146,0.0,0.0014104372355430183,0.011283497884344146,0.0,0.0028208744710860366,0.009873060648801129,0.0,0.0014104372355430183,0.0,0.0014104372355430183,0.004231311706629055,0.004231311706629055,0.0028208744710860366,0.0028208744710860366,0.005641748942172073,0.014104372355430184,0.004231311706629055,0.0,0.0028208744710860366,0.0028208744710860366,0.0,0.0014104372355430183,0.0,0.0,0.0014104372355430183,0.011283497884344146,0.0014104372355430183,0.0,0.0
16,0.01384083044982699,0.006920415224913495,0.010380622837370242,0.01384083044982699,0.020761245674740483,0.006920415224913495,0.0,0.010380622837370242,0.020761245674740483,0.0034602076124567475,0.03460207612456748,0.01384083044982699,0.006920415224913495,0.0,0.010380622837370242,0.2768166089965398,0.0,0.0034602076124567475,0.01384083044982699,0.03806228373702422,0.01384083044982699,0.006920415224913495,0.01384083044982699,0.01730103806228374,0.0034602076124567475,0.006920415224913495,0.006920415224913495,0.010380622837370242,0.2491349480968858,0.0,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0034602076124567475,0.0,0.0,0.01730103806228374,0.006920415224913495,0.006920415224913495,0.02422145328719723,0.0,0.0034602076124567475,0.010380622837370242,0.0034602076124567475,0.0034602076124567475,0.0,0.0034602076124567475,0.0,0.01384083044982699,0.0,0.0,0.0034602076124567475,0.0,0.0,0.0,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0,0.0,0.006920415224913495,0.0,0.006920415224913495,0.0,0.0034602076124567475,0.0,0.0,0.0,0.0,0.0034602076124567475,0.0,0.0,0.0,0.006920415224913495,0.0,0.0,0.0,0.0034602076124567475,0.0,0.0,0.006920415224913495,0.0,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.0,0.0
17,0.00558659217877095,0.0335195530726257,0.0223463687150838,0.07262569832402235,0.01675977653631285,0.0111731843575419,0.01675977653631285,0.027932960893854747,0.0,0.00558659217877095,0.027932960893854747,0.01675977653631285,0.00558659217877095,0.01675977653631285,0.0111731843575419,0.0,0.0,0.0335195530726257,0.0,0.03910614525139665,0.027932960893854747,0.00558659217877095,0.08379888268156424,0.0335195530726257,0.0,0.00558659217877095,0.0,0.0111731843575419,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0223463687150838,0.027932960893854747,0.027932960893854747,0.09497206703910614,0.0,0.0,0.0111731843575419,0.0,0.00558659217877095,0.0,0.0,0.0,0.01675977653631285,0.0,0.0223463687150838,0.0,0.0,0.0,0.0,0.01675977653631285,0.01675977653631285,0.0,0.01675977653631285,0.0,0.0111731843575419,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.055865921787709494,0.0111731843575419,0.00558659217877095,0.01675977653631285,0.0,0.0,0.00558659217877095,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0111731843575419,0.0,0.0,0.00558659217877095,0.0,0.00558659217877095,0.0,0.01675977653631285
18,0.0,0.02586206896551724,0.008620689655172414,0.017241379310344827,0.04310344827586207,0.0,0.008620689655172414,0.034482758620689655,0.0,0.008620689655172414,0.04310344827586207,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.034482758620689655,0.0,0.017241379310344827,0.017241379310344827,0.008620689655172414,0.008620689655172414,0.034482758620689655,0.0,0.0,0.02586206896551724,0.008620689655172414,0.017241379310344827,0.0,0.04310344827586207,0.008620689655172414,0.0,0.10344827586206896,0.0,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.008620689655172414,0.034482758620689655,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.16379310344827586,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.008620689655172414,0.0,0.017241379310344827,0.008620689655172414,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.008620689655172414,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.01020408163265306,0.006802721088435374,0.003401360544217687,0.017006802721088437,0.017006802721088437,0.017006802721088437,0.003401360544217687,0.006802721088435374,0.19387755102040816,0.0,0.0,0.01020408163265306,0.0,0.0,0.023809523809523808,0.21428571428571427,0.003401360544217687,0.030612244897959183,0.013605442176870748,0.023809523809523808,0.0,0.003401360544217687,0.01020408163265306,0.006802721088435374,0.003401360544217687,0.0,0.003401360544217687,0.01020408163265306,0.0,0.0,0.003401360544217687,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.013605442176870748,0.0,0.027210884353741496,0.0,0.006802721088435374,0.0,0.0,0.0,0.003401360544217687,0.003401360544217687,0.0,0.006802721088435374,0.003401360544217687,0.0,0.0,0.0,0.0,0.003401360544217687,0.0,0.0,0.0,0.003401360544217687,0.0,0.0,0.22108843537414966,0.003401360544217687,0.003401360544217687,0.0,0.003401360544217687,0.0,0.0,0.003401360544217687,0.003401360544217687,0.0,0.006802721088435374,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,0.003401360544217687,0.0,0.0,0.006802721088435374,0.0,0.003401360544217687,0.0,0.003401360544217687,0.003401360544217687,0.0,0.0,0.003401360544217687,0.0,0.003401360544217687,0.003401360544217687,0.0
