LDA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
10,0.0011273957158962795,0.007911392405063292,0.0017605633802816902,0.005405405405405406,0.003663003663003663,0.007366482504604052,0.00936768149882904,0.04578313253012048,0.08641975308641975,0.01856763925729443,0.0027397260273972603,0.0,0.0,0.020618556701030927,0.03103448275862069,0.041666666666666664,0.0035335689045936395,0.0,0.011235955056179775,0.12840466926070038,0.007874015748031496,0.0,0.0040650406504065045,0.017094017094017096,0.7553648068669528,0.008583690987124463,0.013043478260869565,0.009259259259259259,0.018604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,0.019736842105263157,0.0472972972972973,0.006756756756756757,0.11724137931034483,0.007352941176470588,0.045112781954887216,0.015267175572519083,0.03361344537815126,0.0,0.008771929824561403,0.0,0.046296296296296294,0.02857142857142857,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.011627906976744186,0.011904761904761904,0.0,0.0,0.012658227848101266,0.0,0.0136986301369863,0.18055555555555555,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.05660377358490566,0.0,0.04
11,0.006764374295377677,0.012658227848101266,0.008802816901408451,0.016216216216216217,0.05860805860805861,0.003683241252302026,0.03981264637002342,0.007228915662650603,0.0024691358024691358,0.005305039787798408,0.010958904109589041,0.02476780185758514,0.34285714285714286,0.020618556701030927,0.013793103448275862,0.0,0.17667844522968199,0.05653710247349823,0.018726591760299626,0.0,0.007874015748031496,0.0040650406504065045,0.0,0.14957264957264957,0.004291845493562232,0.017167381974248927,0.0,0.046296296296296294,0.004651162790697674,0.0,0.1111111111111111,0.05759162303664921,0.0,0.00546448087431694,0.03428571428571429,0.0,0.0058823529411764705,0.013157894736842105,0.0,0.006756756756756757,0.006896551724137931,0.007352941176470588,0.015037593984962405,0.007633587786259542,0.008403361344537815,0.1016949152542373,0.008771929824561403,0.008849557522123894,0.0,0.0,0.02,0.0,0.010526315789473684,0.0,0.02197802197802198,0.6853932584269663,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0547945205479452,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.078125,0.06451612903225806,0.0,0.0,0.0,0.017241379310344827,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0
12,0.0033821871476888386,0.0015822784810126582,0.0035211267605633804,0.005405405405405406,0.016483516483516484,0.007366482504604052,0.00702576112412178,0.012048192771084338,0.0,0.0,0.005479452054794521,0.03715170278637771,0.08571428571428572,0.0,0.017241379310344827,0.010416666666666666,0.1166077738515901,0.0176678445229682,0.0449438202247191,0.0038910505836575876,0.003937007874015748,0.0040650406504065045,0.0,0.03418803418803419,0.004291845493562232,0.02575107296137339,0.0,0.023148148148148147,0.0,0.0,0.005050505050505051,0.0,0.0,0.01092896174863388,0.02857142857142857,0.0,0.0,0.006578947368421052,0.006756756756756757,0.02702702702702703,0.006896551724137931,0.007352941176470588,0.0,0.007633587786259542,0.0,0.0,0.008771929824561403,0.02654867256637168,0.0,0.0,0.0,0.01,0.010526315789473684,0.0,0.02197802197802198,0.0,0.011235955056179775,0.02247191011235955,0.02247191011235955,0.011235955056179775,0.0,0.10465116279069768,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.015625,0.016129032258064516,0.0,0.0,0.05084745762711865,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0
13,0.006764374295377677,0.00949367088607595,0.0035211267605633804,0.005405405405405406,0.007326007326007326,0.009208103130755065,0.01405152224824356,0.021686746987951807,0.0,0.010610079575596816,0.0,0.006191950464396285,0.0031746031746031746,0.006872852233676976,0.0034482758620689655,0.0,0.0035335689045936395,0.038869257950530034,0.003745318352059925,0.0,0.01968503937007874,0.012195121951219513,0.024390243902439025,0.029914529914529916,0.0,0.0,0.004347826086956522,0.004629629629629629,0.009302325581395349,0.0,0.005050505050505051,0.005235602094240838,0.0,0.00546448087431694,0.04,0.0,0.0,0.0,0.033783783783783786,0.013513513513513514,0.0,0.0,0.015037593984962405,0.0,0.01680672268907563,0.0,0.0,0.0,0.009259259259259259,0.009523809523809525,0.02,0.02,0.0,0.0,0.0,0.02247191011235955,0.0,0.0898876404494382,0.011235955056179775,0.0,0.0,0.011627906976744186,0.023809523809523808,0.0,0.012195121951219513,0.0,0.0,0.0136986301369863,0.013888888888888888,0.014084507042253521,0.0,0.0,0.0,0.0,0.029411764705882353,0.014705882352941176,0.029850746268656716,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.017543859649122806,0.10714285714285714,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.78
14,0.0,0.0031645569620253164,0.0017605633802816902,0.005405405405405406,0.020146520146520148,0.0055248618784530384,0.00702576112412178,0.014457831325301205,0.7876543209876543,0.0,0.0,0.006191950464396285,0.009523809523809525,0.006872852233676976,0.02413793103448276,0.5833333333333334,0.0035335689045936395,0.0176678445229682,0.011235955056179775,0.054474708171206226,0.007874015748031496,0.0040650406504065045,0.0040650406504065045,0.021367521367521368,0.0,0.004291845493562232,0.004347826086956522,0.004629629629629629,0.004651162790697674,0.0,0.0707070707070707,0.0,0.0,0.0,0.0,0.005780346820809248,0.0058823529411764705,0.013157894736842105,0.06756756756756757,0.013513513513513514,0.12413793103448276,0.0,0.0,0.0,0.0,0.00847457627118644,0.008771929824561403,0.008849557522123894,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.011627906976744186,0.0,0.023809523809523808,0.0,0.024390243902439025,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.014925373134328358,0.014925373134328358,0.0,0.015625,0.016129032258064516,0.0,0.016666666666666666,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0
15,0.02480270574971815,0.028481012658227847,0.01232394366197183,0.021621621621621623,0.13736263736263737,0.040515653775322284,0.0234192037470726,0.024096385542168676,0.0049382716049382715,0.013262599469496022,0.0027397260273972603,0.009287925696594427,0.0031746031746031746,0.01718213058419244,0.006896551724137931,0.010416666666666666,0.0035335689045936395,0.028268551236749116,0.011235955056179775,0.011673151750972763,0.031496062992125984,0.016260162601626018,0.032520325203252036,0.038461538461538464,0.0,0.02575107296137339,0.0,0.037037037037037035,0.009302325581395349,0.0,0.005050505050505051,0.010471204188481676,0.0,0.0,0.022857142857142857,0.0,0.03529411764705882,0.013157894736842105,0.02027027027027027,0.006756756756756757,0.013793103448275862,0.0,0.03007518796992481,0.007633587786259542,0.01680672268907563,0.01694915254237288,0.02631578947368421,0.0,0.009259259259259259,0.0380952380952381,0.02,0.01,0.021052631578947368,0.0,0.03296703296703297,0.0,0.0,0.02247191011235955,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.011904761904761904,0.04878048780487805,0.0,0.013513513513513514,0.0136986301369863,0.013888888888888888,0.09859154929577464,0.04225352112676056,0.0,0.0,0.0,0.07352941176470588,0.058823529411764705,0.014925373134328358,0.014925373134328358,0.0,0.0,0.016129032258064516,0.0,0.016666666666666666,0.0,0.017241379310344827,0.0,0.05357142857142857,0.0,0.0,0.0,0.018867924528301886,0.05660377358490566,0.0,0.0
16,0.0033821871476888386,0.0015822784810126582,0.01232394366197183,0.0018018018018018018,0.027472527472527472,0.003683241252302026,0.00936768149882904,0.03855421686746988,0.0049382716049382715,0.0,0.0027397260273972603,0.01238390092879257,0.012698412698412698,0.010309278350515464,0.0034482758620689655,0.013888888888888888,0.007067137809187279,0.0353356890459364,0.026217228464419477,0.019455252918287938,0.01968503937007874,0.012195121951219513,0.016260162601626018,0.02564102564102564,0.0,0.02575107296137339,0.0,0.027777777777777776,0.018604651162790697,0.0,0.025252525252525252,0.031413612565445025,0.0,0.00546448087431694,0.017142857142857144,0.011560693641618497,0.0,0.1118421052631579,0.0,0.04054054054054054,0.013793103448275862,0.0,0.0,0.0,0.008403361344537815,0.3728813559322034,0.008771929824561403,0.017699115044247787,0.0,0.0,0.03,0.01,0.031578947368421054,0.0,0.01098901098901099,0.011235955056179775,0.011235955056179775,0.0,0.0,0.033707865168539325,0.0,0.03488372093023256,0.023809523809523808,0.011904761904761904,0.012195121951219513,0.012658227848101266,0.05405405405405406,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.014925373134328358,0.07462686567164178,0.046875,0.0,0.016129032258064516,0.03278688524590164,0.0,0.03389830508474576,0.27586206896551724,0.03508771929824561,0.017857142857142856,0.0,0.0,0.018518518518518517,0.0,0.03773584905660377,0.0,0.0
17,0.02480270574971815,0.05221518987341772,0.0017605633802816902,0.0018018018018018018,0.014652014652014652,0.0055248618784530384,0.05152224824355972,0.007228915662650603,0.0,0.015915119363395226,0.005479452054794521,0.021671826625386997,0.0031746031746031746,0.020618556701030927,0.017241379310344827,0.0,0.007067137809187279,0.02120141342756184,0.0,0.011673151750972763,0.011811023622047244,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.032407407407407406,0.004651162790697674,0.0,0.010101010101010102,0.0,0.0,0.01092896174863388,0.017142857142857144,0.0,0.0,0.0,0.0,0.006756756756756757,0.027586206896551724,0.03676470588235294,0.0,0.0,0.0,0.0423728813559322,0.0,0.0,0.0,0.0,0.02,0.01,0.010526315789473684,0.0,0.0,0.0,0.02247191011235955,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.0,0.023255813953488372,0.0,0.0,0.024390243902439025,0.02531645569620253,0.04054054054054054,0.0136986301369863,0.0,0.0,0.014084507042253521,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.04477611940298507,0.015625,0.0,0.03225806451612903,0.01639344262295082,0.0,0.01694915254237288,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.05298759864712514,0.03164556962025317,0.04225352112676056,0.06666666666666667,0.1446886446886447,0.07550644567219153,0.09133489461358314,0.05301204819277108,0.02962962962962963,0.03713527851458886,0.030136986301369864,0.05263157894736842,0.06031746031746032,0.027491408934707903,0.1103448275862069,0.03125,0.045936395759717315,0.09540636042402827,0.3895131086142322,0.08171206225680934,0.3110236220472441,0.04878048780487805,0.10569105691056911,0.1111111111111111,0.017167381974248927,0.27896995708154504,0.0391304347826087,0.08796296296296297,0.037209302325581395,0.0,0.030303030303030304,0.010471204188481676,0.0,0.09289617486338798,0.38285714285714284,0.017341040462427744,0.029411764705882353,0.08552631578947369,0.06756756756756757,0.527027027027027,0.15172413793103448,0.022058823529411766,0.06015037593984962,0.04580152671755725,0.025210084033613446,0.05084745762711865,0.08771929824561403,0.05309734513274336,0.046296296296296294,0.14285714285714285,0.13,0.19,0.3368421052631579,0.0,0.13186813186813187,0.02247191011235955,0.0449438202247191,0.056179775280898875,0.02247191011235955,0.11235955056179775,0.011627906976744186,0.011627906976744186,0.023809523809523808,0.03571428571428571,0.12195121951219512,0.06329113924050633,0.5945945945945946,0.0547945205479452,0.027777777777777776,0.09859154929577464,0.3380281690140845,0.0,0.10144927536231885,0.014705882352941176,0.058823529411764705,0.04411764705882353,0.04477611940298507,0.5223880597014925,0.15625,0.0625,0.08064516129032258,0.36065573770491804,0.016666666666666666,0.4576271186440678,0.06896551724137931,0.10526315789473684,0.08928571428571429,0.01818181818181818,0.0,0.0,0.05660377358490566,0.05660377358490566,0.0196078431372549,0.02
19,0.007891770011273957,0.00949367088607595,0.01584507042253521,0.005405405405405406,0.029304029304029304,0.0055248618784530384,0.00936768149882904,0.007228915662650603,0.0024691358024691358,0.005305039787798408,0.0027397260273972603,0.01238390092879257,0.0,0.01718213058419244,0.013793103448275862,0.0,0.0035335689045936395,0.024734982332155476,0.0299625468164794,0.011673151750972763,0.015748031496062992,0.0040650406504065045,0.052845528455284556,0.038461538461538464,0.004291845493562232,0.017167381974248927,0.004347826086956522,0.004629629629629629,0.5581395348837209,0.0,0.0,0.005235602094240838,0.0,0.0,0.011428571428571429,0.0,0.0058823529411764705,0.03289473684210526,0.006756756756756757,0.006756756756756757,0.020689655172413793,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.06,0.02,0.05263157894736842,0.0,0.04395604395604396,0.0,0.0,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.0,0.0,0.011904761904761904,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.014492753623188406,0.0,0.014705882352941176,0.014705882352941176,0.0,0.014925373134328358,0.015625,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.018867924528301886,0.09433962264150944,0.0,0.0
